userId,target_item,predicted_rating_top10_mle
8.0,100157,2.8489304117434644
15.0,100157,3.874116575016474
24.0,100157,3.874116575016474
25.0,100157,3.361523493379969
26.0,100157,2.8489304117434644
29.0,100157,3.874116575016474
34.0,100157,2.8489304117434644
38.0,100157,5.0
46.0,100157,1.8237442484704554
53.0,100157,1.8237442484704554
54.0,100157,5.0
58.0,100157,1.386854747923116
66.0,100157,1.8237442484704554
69.0,100157,3.874116575016474
75.0,100157,2.8489304117434644
87.0,100157,3.874116575016474
88.0,100157,4.386709656652978
91.0,100157,1.8833932166477947
101.0,100157,2.8489304117434644
102.0,100157,3.8004710953339225
104.0,100157,3.874116575016474
116.0,100157,1.9650510687653324
120.0,100157,1.8237442484704554
123.0,100157,3.874116575016474
124.0,100157,2.8489304117434644
128.0,100157,3.874116575016474
130.0,100157,2.8489304117434644
131.0,100157,4.8993027382894825
134.0,100157,3.874116575016474
140.0,100157,2.8489304117434644
144.0,100157,1.8237442484704554
153.0,100157,2.33633733010696
154.0,100157,3.361523493379969
156.0,100157,2.889839002254684
157.0,100157,5.0
158.0,100157,2.8489304117434644
160.0,100157,1.8237442484704554
164.0,100157,1.8237442484704554
170.0,100157,2.8489304117434644
183.0,100157,3.874116575016474
184.0,100157,3.874116575016474
186.0,100157,3.874116575016474
200.0,100157,1.8237442484704554
202.0,100157,1.8237442484704554
205.0,100157,2.8489304117434644
207.0,100157,2.8489304117434644
208.0,100157,2.33633733010696
216.0,100157,1.8237442484704554
220.0,100157,2.8489304117434644
224.0,100157,2.8489304117434644
233.0,100157,2.8489304117434644
234.0,100157,3.874116575016474
238.0,100157,4.386709656652978
240.0,100157,2.361096709232977
242.0,100157,3.874116575016474
245.0,100157,1.8237442484704554
247.0,100157,2.889839002254684
249.0,100157,1.8237442484704554
251.0,100157,5.0
259.0,100157,3.874116575016474
263.0,100157,2.8489304117434644
271.0,100157,2.878591510847268
278.0,100157,3.874116575016474
284.0,100157,2.8408881712666254
292.0,100157,1.8237442484704554
294.0,100157,4.3968099985364315
295.0,100157,3.874116575016474
298.0,100157,3.8004710953339225
306.0,100157,3.318686262325184
308.0,100157,3.361523493379969
311.0,100157,2.477644150401837
317.0,100157,1.8237442484704554
329.0,100157,3.874116575016474
330.0,100157,2.8489304117434644
332.0,100157,3.874116575016474
344.0,100157,2.8489304117434644
347.0,100157,2.8408881712666254
359.0,100157,1.9222138377105473
367.0,100157,4.9111601492180785
368.0,100157,1.8237442484704554
375.0,100157,1.8237442484704554
376.0,100157,3.3206796333002737
377.0,100157,2.8489304117434644
378.0,100157,3.437227074469134
388.0,100157,3.8094879019601993
389.0,100157,3.874116575016474
390.0,100157,1.8237442484704554
393.0,100157,3.874116575016474
394.0,100157,1.8237442484704554
399.0,100157,2.8489304117434644
401.0,100157,2.8489304117434644
412.0,100157,2.8408881712666254
414.0,100157,2.8489304117434644
416.0,100157,1.8237442484704554
421.0,100157,3.361523493379969
422.0,100157,3.3206796333002737
427.0,100157,2.8489304117434644
430.0,100157,1.0
433.0,100157,3.874116575016474
435.0,100157,3.874116575016474
444.0,100157,3.874116575016474
445.0,100157,2.346437671990413
459.0,100157,3.277764075188674
461.0,100157,2.8489304117434644
463.0,100157,2.8489304117434644
465.0,100157,2.8489304117434644
473.0,100157,2.412040911196125
488.0,100157,3.874116575016474
489.0,100157,3.874116575016474
490.0,100157,3.874116575016474
492.0,100157,3.3224733994278566
493.0,100157,2.8489304117434644
494.0,100157,2.8489304117434644
496.0,100157,3.371623835263422
497.0,100157,2.8489304117434644
514.0,100157,2.8489304117434644
516.0,100157,2.8489304117434644
536.0,100157,4.8993027382894825
540.0,100157,3.361523493379969
545.0,100157,3.874116575016474
546.0,100157,3.361523493379969
554.0,100157,4.3968099985364315
572.0,100157,3.9628976246949965
579.0,100157,2.8489304117434644
586.0,100157,2.841997952219501
587.0,100157,4.4004435678779465
593.0,100157,2.8489304117434644
594.0,100157,3.371623835263422
601.0,100157,3.874116575016474
603.0,100157,2.8489304117434644
614.0,100157,2.8142260569052877
619.0,100157,2.8489304117434644
623.0,100157,3.874116575016474
632.0,100157,3.874116575016474
635.0,100157,3.874116575016474
643.0,100157,1.8237442484704554
648.0,100157,3.874116575016474
663.0,100157,2.8489304117434644
664.0,100157,3.9537320066399904
672.0,100157,3.2867944784402416
679.0,100157,3.874116575016474
682.0,100157,3.874116575016474
688.0,100157,3.874116575016474
689.0,100157,2.8489304117434644
699.0,100157,3.371623835263422
702.0,100157,1.8813052471993283
705.0,100157,2.8489304117434644
710.0,100157,1.8237442484704554
711.0,100157,4.7600540194012195
717.0,100157,2.444842530798981
724.0,100157,3.8004710953339225
725.0,100157,2.8489304117434644
728.0,100157,2.8489304117434644
735.0,100157,2.8489304117434644
737.0,100157,3.8866115084073094
739.0,100157,2.33633733010696
740.0,100157,3.874116575016474
741.0,100157,3.467522762644407
750.0,100157,3.874116575016474
751.0,100157,1.8237442484704554
760.0,100157,3.874116575016474
761.0,100157,2.8489304117434644
768.0,100157,3.9323153567350566
769.0,100157,2.8489304117434644
775.0,100157,4.12025456246809
777.0,100157,2.549666368612305
788.0,100157,3.874116575016474
795.0,100157,3.874116575016474
802.0,100157,2.889839002254684
812.0,100157,4.5280164769478555
816.0,100157,1.8237442484704554
831.0,100157,2.8489304117434644
835.0,100157,3.191999959763704
840.0,100157,4.8993027382894825
847.0,100157,2.965286303117602
848.0,100157,2.8489304117434644
853.0,100157,2.8489304117434644
856.0,100157,3.2861409229485745
857.0,100157,3.874116575016474
860.0,100157,1.8237442484704554
863.0,100157,3.8004710953339225
870.0,100157,2.8489304117434644
871.0,100157,3.874116575016474
872.0,100157,3.8004710953339225
873.0,100157,3.8004710953339225
885.0,100157,4.7600540194012195
888.0,100157,3.3826015096272886
903.0,100157,3.2494217906848553
904.0,100157,1.8237442484704554
907.0,100157,3.2397053870081405
908.0,100157,2.8489304117434644
915.0,100157,2.8489304117434644
916.0,100157,3.9875234956862813
918.0,100157,2.8489304117434644
935.0,100157,4.8993027382894825
936.0,100157,2.8489304117434644
941.0,100157,2.8489304117434644
945.0,100157,4.386709656652978
955.0,100157,2.8489304117434644
960.0,100157,2.8489304117434644
967.0,100157,1.8237442484704554
969.0,100157,3.8004710953339225
971.0,100157,3.8842169168999265
978.0,100157,3.874116575016474
982.0,100157,3.9194521562367033
984.0,100157,2.8489304117434644
986.0,100157,2.8489304117434644
993.0,100157,1.8237442484704554
995.0,100157,2.361096709232977
996.0,100157,3.874116575016474
1001.0,100157,3.215808001949768
1030.0,100157,2.8489304117434644
1040.0,100157,3.874116575016474
1041.0,100157,3.874116575016474
1045.0,100157,3.874116575016474
1052.0,100157,2.8489304117434644
1057.0,100157,2.412040911196125
1058.0,100157,2.8489304117434644
1066.0,100157,1.8237442484704554
1069.0,100157,2.8489304117434644
1070.0,100157,2.8489304117434644
1072.0,100157,4.8993027382894825
1075.0,100157,2.8489304117434644
1080.0,100157,1.8237442484704554
1085.0,100157,4.7600540194012195
1093.0,100157,1.0
1095.0,100157,2.8489304117434644
1100.0,100157,1.8237442484704554
1105.0,100157,2.8489304117434644
1113.0,100157,3.7111983283387033
1114.0,100157,2.8489304117434644
1116.0,100157,3.874116575016474
1128.0,100157,3.3026976749416104
1133.0,100157,3.874116575016474
1135.0,100157,2.8489304117434644
1144.0,100157,2.8489304117434644
1151.0,100157,1.8237442484704554
1154.0,100157,3.318686262325184
1159.0,100157,1.8237442484704554
1174.0,100157,3.874116575016474
1177.0,100157,2.8408881712666254
1180.0,100157,3.874116575016474
1181.0,100157,2.8489304117434644
1185.0,100157,3.8866115084073094
1190.0,100157,2.8489304117434644
1200.0,100157,3.3692043962550526
1204.0,100157,3.874116575016474
1205.0,100157,3.874116575016474
1207.0,100157,3.874116575016474
1210.0,100157,3.874116575016474
1220.0,100157,2.8489304117434644
1223.0,100157,2.8489304117434644
1228.0,100157,3.361523493379969
1232.0,100157,1.8237442484704554
1234.0,100157,1.8237442484704554
1244.0,100157,3.8004710953339225
1246.0,100157,2.8489304117434644
1259.0,100157,2.8489304117434644
1264.0,100157,2.8489304117434644
1267.0,100157,3.874116575016474
1270.0,100157,5.0
1272.0,100157,3.3826015096272886
1276.0,100157,2.8489304117434644
1280.0,100157,3.874116575016474
1284.0,100157,3.318686262325184
1287.0,100157,2.8489304117434644
1290.0,100157,4.331206759330719
1295.0,100157,4.7600540194012195
1296.0,100157,2.8489304117434644
1301.0,100157,3.874116575016474
1302.0,100157,3.874116575016474
1309.0,100157,3.874116575016474
1312.0,100157,3.874116575016474
1313.0,100157,1.8237442484704554
1317.0,100157,3.874116575016474
1322.0,100157,2.33633733010696
1323.0,100157,3.371623835263422
1325.0,100157,3.874116575016474
1326.0,100157,3.874116575016474
1334.0,100157,3.8004710953339225
1348.0,100157,2.8489304117434644
1350.0,100157,3.874116575016474
1357.0,100157,2.8489304117434644
1362.0,100157,1.8237442484704554
1364.0,100157,3.361523493379969
1367.0,100157,2.8489304117434644
1370.0,100157,2.3745815120672473
1372.0,100157,2.8489304117434644
1374.0,100157,4.386709656652978
1376.0,100157,1.8237442484704554
1378.0,100157,3.874116575016474
1392.0,100157,2.8489304117434644
1400.0,100157,2.8489304117434644
1402.0,100157,2.8489304117434644
1403.0,100157,3.874116575016474
1404.0,100157,2.8489304117434644
1411.0,100157,2.8489304117434644
1412.0,100157,4.8993027382894825
1415.0,100157,2.8489304117434644
1417.0,100157,3.874116575016474
1419.0,100157,3.8004710953339225
1421.0,100157,1.0054681446980354
1423.0,100157,1.8237442484704554
1436.0,100157,3.874116575016474
1437.0,100157,4.8993027382894825
1443.0,100157,2.8489304117434644
1450.0,100157,3.874116575016474
1460.0,100157,2.8489304117434644
1470.0,100157,2.8489304117434644
1491.0,100157,3.874116575016474
1494.0,100157,2.444842530798981
1496.0,100157,3.2777811306091036
1498.0,100157,3.874116575016474
1504.0,100157,3.874116575016474
1507.0,100157,1.9322494491624767
1514.0,100157,2.8489304117434644
1516.0,100157,5.0
1518.0,100157,3.3586562550661494
1521.0,100157,4.8993027382894825
1523.0,100157,2.8489304117434644
1526.0,100157,1.4015137851656798
1528.0,100157,4.386709656652978
1531.0,100157,3.874116575016474
1533.0,100157,2.8489304117434644
1544.0,100157,3.874116575016474
1547.0,100157,2.8489304117434644
1548.0,100157,2.8408881712666254
1555.0,100157,3.874116575016474
1560.0,100157,1.3665615145072059
1566.0,100157,1.8237442484704554
1567.0,100157,4.7600540194012195
1568.0,100157,3.2861409229485745
1569.0,100157,3.8004710953339225
1571.0,100157,3.5028303136748464
1577.0,100157,2.8489304117434644
1579.0,100157,3.874116575016474
1583.0,100157,2.8489304117434644
1587.0,100157,3.3206796333002737
1592.0,100157,1.8237442484704554
1595.0,100157,2.8489304117434644
1600.0,100157,2.8489304117434644
1604.0,100157,2.8489304117434644
1617.0,100157,3.874116575016474
1622.0,100157,5.0
1631.0,100157,3.874116575016474
1635.0,100157,3.874116575016474
1638.0,100157,3.874116575016474
1640.0,100157,4.386709656652978
1659.0,100157,3.874116575016474
1665.0,100157,3.3206796333002737
1666.0,100157,3.874116575016474
1667.0,100157,3.874116575016474
1668.0,100157,4.8993027382894825
1672.0,100157,1.8237442484704554
1674.0,100157,3.2535955835719648
1676.0,100157,2.8489304117434644
1685.0,100157,3.874116575016474
1698.0,100157,2.8489304117434644
1709.0,100157,2.8489304117434644
1715.0,100157,5.0
1716.0,100157,3.361523493379969
1718.0,100157,2.8489304117434644
1729.0,100157,3.874116575016474
1735.0,100157,2.8489304117434644
1736.0,100157,3.8004710953339225
1741.0,100157,2.7631526996932037
1748.0,100157,3.005239293899581
1750.0,100157,2.8489304117434644
1753.0,100157,1.8237442484704554
1755.0,100157,3.8004710953339225
1763.0,100157,1.8998327320316217
1773.0,100157,4.8993027382894825
1777.0,100157,1.8237442484704554
1779.0,100157,2.8489304117434644
1792.0,100157,1.8237442484704554
1793.0,100157,3.874116575016474
1807.0,100157,1.8237442484704554
1809.0,100157,1.8237442484704554
1810.0,100157,3.253180608947689
1812.0,100157,1.8237442484704554
1813.0,100157,4.477688581788616
1819.0,100157,2.361096709232977
1820.0,100157,2.8489304117434644
1837.0,100157,3.2777981860295333
1845.0,100157,2.8489304117434644
1849.0,100157,4.3968099985364315
1850.0,100157,4.8993027382894825
1851.0,100157,2.8489304117434644
1858.0,100157,3.874116575016474
1864.0,100157,1.8237442484704554
1869.0,100157,3.874116575016474
1881.0,100157,3.874116575016474
1887.0,100157,3.2777811306091036
1888.0,100157,2.8408881712666254
1889.0,100157,1.8237442484704554
1892.0,100157,4.386709656652978
1897.0,100157,3.874116575016474
1901.0,100157,1.8237442484704554
1904.0,100157,2.8489304117434644
1905.0,100157,3.874116575016474
1908.0,100157,2.8489304117434644
1909.0,100157,2.8489304117434644
1912.0,100157,1.8237442484704554
1918.0,100157,3.8004710953339225
1919.0,100157,2.8489304117434644
1928.0,100157,1.8237442484704554
1930.0,100157,2.412040911196125
1931.0,100157,2.8489304117434644
1935.0,100157,2.33633733010696
1936.0,100157,3.874116575016474
1937.0,100157,2.8489304117434644
1942.0,100157,3.874116575016474
1956.0,100157,4.8993027382894825
1963.0,100157,2.8489304117434644
1969.0,100157,2.33633733010696
1972.0,100157,3.371623835263422
1975.0,100157,3.874116575016474
1985.0,100157,2.8489304117434644
2001.0,100157,2.856611314618548
2014.0,100157,1.8813052471993283
2015.0,100157,3.8866115084073094
2024.0,100157,3.3206796333002737
2031.0,100157,2.8489304117434644
2038.0,100157,3.361523493379969
2040.0,100157,4.7600540194012195
2042.0,100157,2.8489304117434644
2043.0,100157,1.8237442484704554
2060.0,100157,4.8993027382894825
2066.0,100157,3.874116575016474
2068.0,100157,2.8489304117434644
2071.0,100157,2.8489304117434644
2072.0,100157,2.8489304117434644
2080.0,100157,2.8408881712666254
2081.0,100157,1.0
2083.0,100157,2.8489304117434644
2084.0,100157,3.2585611124625324
2088.0,100157,2.8489304117434644
2094.0,100157,3.874116575016474
2095.0,100157,2.33633733010696
2098.0,100157,3.874116575016474
2099.0,100157,3.8004710953339225
2100.0,100157,5.0
2104.0,100157,3.8004710953339225
2107.0,100157,3.8004710953339225
2121.0,100157,2.8489304117434644
2130.0,100157,4.8993027382894825
2138.0,100157,2.8408881712666254
2142.0,100157,1.8237442484704554
2143.0,100157,2.7596576447482457
2147.0,100157,4.386709656652978
2150.0,100157,3.3206796333002737
2151.0,100157,3.8004710953339225
2156.0,100157,2.8489304117434644
2158.0,100157,3.361523493379969
2161.0,100157,3.361523493379969
2164.0,100157,5.0
2169.0,100157,1.8237442484704554
2171.0,100157,1.8237442484704554
2187.0,100157,2.8489304117434644
2188.0,100157,4.280262557367571
2191.0,100157,1.8237442484704554
2193.0,100157,3.2765728239441363
2198.0,100157,3.874116575016474
2200.0,100157,2.8489304117434644
2204.0,100157,2.8408881712666254
2209.0,100157,3.361523493379969
2212.0,100157,2.8489304117434644
2217.0,100157,3.361523493379969
2224.0,100157,2.8408881712666254
2225.0,100157,3.874116575016474
2229.0,100157,3.874116575016474
2233.0,100157,1.8237442484704554
2234.0,100157,3.343224630153241
2243.0,100157,3.96177424711683
2247.0,100157,3.874116575016474
2248.0,100157,3.282496657774078
2253.0,100157,3.874116575016474
2254.0,100157,3.874116575016474
2256.0,100157,3.874116575016474
2257.0,100157,2.8489304117434644
2261.0,100157,2.9574356124354857
2263.0,100157,3.874116575016474
2270.0,100157,5.0
2274.0,100157,3.2870370241639715
2281.0,100157,5.0
2285.0,100157,3.874116575016474
2294.0,100157,3.874116575016474
2296.0,100157,4.8993027382894825
2302.0,100157,2.945712009079949
2311.0,100157,3.318686262325184
2312.0,100157,2.8489304117434644
2315.0,100157,2.8489304117434644
2324.0,100157,2.8489304117434644
2341.0,100157,3.874116575016474
2343.0,100157,4.280262557367571
2344.0,100157,3.8413796858451414
2350.0,100157,3.874116575016474
2352.0,100157,3.5028303136748464
2355.0,100157,2.8489304117434644
2358.0,100157,3.874116575016474
2360.0,100157,3.437227074469134
2361.0,100157,5.0
2362.0,100157,4.1998008715279305
2366.0,100157,2.8489304117434644
2368.0,100157,2.33633733010696
2374.0,100157,1.0
2378.0,100157,1.8237442484704554
2382.0,100157,3.874116575016474
2385.0,100157,2.8489304117434644
2390.0,100157,2.8489304117434644
2392.0,100157,4.280262557367571
2397.0,100157,3.371623835263422
2398.0,100157,2.412040911196125
2406.0,100157,4.8993027382894825
2409.0,100157,1.8237442484704554
2410.0,100157,3.361523493379969
2419.0,100157,3.874116575016474
2420.0,100157,3.318686262325184
2424.0,100157,1.8237442484704554
2430.0,100157,2.8489304117434644
2432.0,100157,2.8489304117434644
2433.0,100157,3.2535955835719648
2443.0,100157,4.8993027382894825
2444.0,100157,3.3224733994278566
2454.0,100157,1.8237442484704554
2465.0,100157,3.334848212880086
2468.0,100157,3.874116575016474
2472.0,100157,2.8489304117434644
2476.0,100157,3.874116575016474
2477.0,100157,1.8237442484704554
2483.0,100157,3.874116575016474
2484.0,100157,4.386709656652978
2487.0,100157,4.386709656652978
2488.0,100157,3.361523493379969
2504.0,100157,2.8489304117434644
2507.0,100157,4.800962609912438
2514.0,100157,1.8237442484704554
2515.0,100157,2.366209885963054
2517.0,100157,3.874116575016474
2518.0,100157,2.8489304117434644
2527.0,100157,3.874116575016474
2544.0,100157,2.33633733010696
2549.0,100157,3.874116575016474
2550.0,100157,2.8489304117434644
2556.0,100157,3.30602059605771
2562.0,100157,2.8489304117434644
2568.0,100157,4.8993027382894825
2577.0,100157,1.8237442484704554
2578.0,100157,2.8408881712666254
2580.0,100157,2.8489304117434644
2585.0,100157,3.874116575016474
2587.0,100157,3.874116575016474
2590.0,100157,3.2154366364650127
